СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1510,Ржанично - Средно Конјаре,8762,280 - Ржанично,10 - Средно Конјаре
1511,Средно Конјаре - Горно Конјари,3291,10 - Средно Конјаре,7 - Горно Конјари
