СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1597,Клепач - Будаково,9867,76 - Клепач,77 - Будаково
1598,Будаково - Новаци,12155,77 - Будаково,435 - Новаци
1599,Новаци - Балдовенци,7482,78 - Новаци,529 - Балдовенци
1601,Брод - Бацх,1576,79 - Брод,71 - Бацх
