СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1395,Битола 1 (црква Св. Недела) - Новаци,9387,434 - Битола 1 (црква Св. Недела),435 - Новаци
1396,Новаци - Маково,20839,435 - Новаци,436 - Маково
1397,Маково - Repesh (Brnik),4487,436 - Маково,437 - Рапеш (Брник)
1398,Рапеш (Брник) - Старавина,13413,437 - Рапеш (Брник),73 - Старавина
1399,Расим Бегов мост - Манастир (Св. Никола),2018,438 - Расим Бегов мост,501 - Манастир (Св. Никола)
