СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1298,Тетово 2 (Цепчиште) - Лешок,7891,351 - Тетово 2 (Цепчиште),352 - Лешок
1299,Лешок - Теарце,3764,352 - Лешок,353 - Теарце
1300,Теарце - Вратница (Орашје),10200,353 - Теарце,354 - Вратница (Орашје)
1301,Вратница (Орашје) - Државна граница МК/КОС (Јажинце),5863,354 - Вратница (Орашје),484 - Државна граница МК/КОС (Јажинце)
