СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1540,врска со P1201 - Октиси,5505,337 - Добовјани 1 (Вевчани),30 - Октиси
1541,Октиси - врска со A2,10009,30 - Октиси,459 - Радолишта (врска со A2)
