СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1387,Зрновци - Кочани (автопат),6118,59 - Зрновци,427 - Кочани (автопат)
1388,Кочани (автопат) - Пониква,21798,427 - Кочани (автопат),499 - Пониква
1389,Пониква - Злетово,2442,428 - Пониква,429 - Злетово
1390,Злетово - Древено,2914,429 - Злетово,430 - Древено
1391,Древено - Пробиштип,9550,430 - Древено,364 - Пробиштип
