СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1538,Стенковец (Орман) - Танушевци 1 (Клучка Маала),32158,27 - Стенковец (Орман),514 - Танушевци 1 (Клучка Маала)
1539,Танушевци 1 (Клучка Маала) - Танушевци 2 (Мјак),9058,28 - Танушевци 1 (Клучка Маала),515 - Танушевци 2 (Мјак)
