СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1582,Вашарејца - Бучин,14231,61 - Вашарејца,75 - Бучин
1583,Обршани - Кривогаштани 1,7151,62 - Обршани,526 - Кривогаштани
1584,Кривогаштани 2 - Ропотово,20312,63 - Кривогаштани 2,397 - Ропотово
1600,Бучин - Обршани,4505,75 - Бучин,62 - Обршани
