СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1591,Меџитлија - Бацх,14469,70 - Меџитлија,71 - Бацх
1592,Бацх - Скочивир,7502,71 - Бацх,72 - Скочивир
1593,Скочивир - Старавина,24719,72 - Скочивир,73 - Старавина
1594,Старавина - Мелница,3950,73 - Старавина,528 - Мелница
