СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1585,Стари Град - Желеѕнички тунел “Петле“,25575,64 - Стари Град,65 - Желеѕнички тунел “Петле“
1586,Желеѕнички тунел “Петле“ - Црнилиште,15438,65 - Желеѕнички тунел “Петле“,66 - Црнилиште
1587,Црнилиште - Костинци,3538,66 - Црнилиште,67 - Костинци
1588,Костинци - Секирци,2616,67 - Костинци,68 - Секирци
1589,Секирци - Ропотово,5138,68 - Секирци,527 - Ропотово
