СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1505,Куманово 2 (Бединје) - Оризари (Слупчане),6698,307 - Куманово 2 (Бединје),5 - Оризари (Слупчане)
1506,Оризари (Слупчане) - Никуштак,14187,5 - Оризари (Слупчане),305 - Никуштак
