СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1545,Желино 2 (Сирично) - Шемшово,5667,33 - Желино 2 (Сирично),34 - Шемшово
1546,Шемшово - Јегуновце,7731,34 - Шемшово,20 - Јегуновце
