СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1332,Тетово 4 (Голема Речица) - Гајре,7652,373 - Тетово 4 (Голема Речица),120 - Гајре
1333,Гајре - Попова шапка,10667,120 - Гајре,490 - Попова шапка
