СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1341,Охрид 1 (Св. Еразмо) - Охрид 2 (Бул. Туристичка),2127,462 - Охрид 1 (Св. Еразмо),492 - Охрид 2 (Бул. Туристичка)
1342,Охрид 2 (Бул. Туристичка) - Шипокно,5408,492 - Охрид 2 (Бул. Туристичка),384 - Шипокно
1343,Шипокно - Трпејца,17132,384 - Шипокно,385 - Трпејца
1344,Трпејца - Државна граница МК/АЛ (Свети Наум),8048,385 - Трпејца,493 - Државна граница МК/АЛ (Свети Наум)
