СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1334,Узем - Тораница,6922,188 - Узем,491 - Тораница
1336,Саса - Македонска Каменица,12678,383 - Саса,251 - Македонска Каменица
