СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1547,Мороишки Мост - Драслајца,3847,35 - Мороишки Мост,36 - Драслајца
1548,Драслајца - Ѕбажди,18647,36 - Драслајца,37 - Ѕбажди
1549,Ѕбажди - Селци,17217,37 - Ѕбажди,38 - Селци
1550,Селци - Дренок (врска со P1201),6323,38 - Селци,517 - Дренок
