СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1521,Гостивар 5 (Беличица) - Трново,21533,13 - Гостивар 5 (Беличица),508 - Трново
1523,Туин - Кичево 1 (Осломеј),14680,14 - Туин,205 - Кичево 1 (Осломеј)
