СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1310,Страцин (Крилатица) - Живалево,13317,193 - Страцин (Крилатица),362 - Живалево
1311,Живалево - Кратово,4652,362 - Живалево,363 - Кратово
1312,Кратово - Пробиштип,16250,363 - Кратово,364 - Пробиштип
1313,Пробиштип - Неокази,4913,364 - Пробиштип,365 - Неокази
1314,Неокази - Бучиште,2075,365 - Неокази,15 - Бучиште
1315,Бучиште - Пишица,9154,15 - Бучиште,367 - Пишица
1316,Пишица - Крупиште,4103,367 - Пишица,243 - Крупиште
