СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1577,Штип 3 (Sofilari) - Аргулица,13773,56 - Софилари 1 (Ложиште),57 - Аргулица
1578,Аргулица - Видовиште,14450,57 - Аргулица,58 - Видовиште
1579,Видовиште - Зрновци,4115,58 - Видовиште,59 - Зрновци
1580,Зрновци - Виница 1 (Градец),6839,59 - Зрновци,402 - Виница 1 (Градец)
1581,Виница 2 (Јакиново) - Бигла,24744,60 - Виница 2 (Јакиново),85 - Бигла
