СЕКЦИЈА БР,СЕКЦИЈА,ДОЛЖИНА,ЈАЗОЛ НА ПОЧЕТОКОТ,ЈАЗОЛ НА КРАЈОТ
1571,Брусник (Пелистер) - Нижеполе (ски центар),12791,51 - Брусник (Пелистер),524 - Нижеполе (ски центар)
1573,Брајчино - Љубојно,5163,52 - Брајчино,425 - Љубојно
